location_lact_list,Lactation Group,date_time_period_start,date_time_period_end,ct_animal_days_elig,days_in_time_period,deno_type,dop_start,dop_end,dop_in_interval,dop_complete,day_of_phase_group,metric,ct
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animals,4543
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,2365.6721311475408
Herd 2108e,LACT 2,2024-10-04,2025-10-05,589444,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,3506
Herd 2108e,LACT 2,2024-10-04,2025-10-05,589444,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animals,3506
Herd 2108e,LACT 2,2024-10-04,2025-10-05,589444,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,1610.5027322404371
Herd 2108e,LACT 3,2024-10-04,2025-10-05,436031,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,2738
Herd 2108e,LACT 3,2024-10-04,2025-10-05,436031,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animals,2738
Herd 2108e,LACT 3,2024-10-04,2025-10-05,436031,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,1191.3415300546449
Herd 2108e,LACT 4,2024-10-04,2025-10-05,249992,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,1736
Herd 2108e,LACT 4,2024-10-04,2025-10-05,249992,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animals,1736
Herd 2108e,LACT 4,2024-10-04,2025-10-05,249992,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,683.0382513661202
Herd 2108e,LACT 5+,2024-10-04,2025-10-05,220934,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,1448
Herd 2108e,LACT 5+,2024-10-04,2025-10-05,220934,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animals,1081
Herd 2108e,LACT 5+,2024-10-04,2025-10-05,220934,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,603.6448087431694
Herd 2108e,Heifer,2024-10-04,2025-10-05,627078,366,dop_lact_basic,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,5754
Herd 2108e,Heifer,2024-10-04,2025-10-05,627078,366,dop_lact_basic,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,5754
Herd 2108e,Heifer,2024-10-04,2025-10-05,627078,366,dop_lact_basic,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,1713.327868852459
Herd 2108e,Heifer,2024-10-04,2025-10-05,620628,366,dop_lact_basic,0,29,29,complete,0 to 29,ct_animal_lactations,5168
Herd 2108e,Heifer,2024-10-04,2025-10-05,620628,366,dop_lact_basic,0,29,29,complete,0 to 29,ct_animals,5168
Herd 2108e,Heifer,2024-10-04,2025-10-05,620628,366,dop_lact_basic,0,29,29,complete,0 to 29,ct_animal_time_periods,1695.704918032787
Herd 2108e,Heifer,2024-10-04,2025-10-05,79855,366,dop_lact_basic,0,29,29,incomplete,0 to 29,ct_animal_lactations,895
Herd 2108e,Heifer,2024-10-04,2025-10-05,79855,366,dop_lact_basic,0,29,29,incomplete,0 to 29,ct_animals,895
Herd 2108e,Heifer,2024-10-04,2025-10-05,79855,366,dop_lact_basic,0,29,29,incomplete,0 to 29,ct_animal_time_periods,218.1830601092896
Herd 2108e,Heifer,2024-10-04,2025-10-05,680598,366,dop_lact_basic,30,59,29,complete,30 to 59,ct_animal_lactations,5046
Herd 2108e,Heifer,2024-10-04,2025-10-05,680598,366,dop_lact_basic,30,59,29,complete,30 to 59,ct_animals,5046
Herd 2108e,Heifer,2024-10-04,2025-10-05,680598,366,dop_lact_basic,30,59,29,complete,30 to 59,ct_animal_time_periods,1859.5573770491803
Herd 2108e,Heifer,2024-10-04,2025-10-05,92137,366,dop_lact_basic,30,59,29,incomplete,30 to 59,ct_animal_lactations,721
Herd 2108e,Heifer,2024-10-04,2025-10-05,92137,366,dop_lact_basic,30,59,29,incomplete,30 to 59,ct_animals,721
Herd 2108e,Heifer,2024-10-04,2025-10-05,92137,366,dop_lact_basic,30,59,29,incomplete,30 to 59,ct_animal_time_periods,251.74043715846994
Herd 2108e,Heifer,2024-10-04,2025-10-05,735707,366,dop_lact_basic,60,89,29,complete,60 to 89,ct_animal_lactations,4811
Herd 2108e,Heifer,2024-10-04,2025-10-05,735707,366,dop_lact_basic,60,89,29,complete,60 to 89,ct_animals,4811
Herd 2108e,Heifer,2024-10-04,2025-10-05,735707,366,dop_lact_basic,60,89,29,complete,60 to 89,ct_animal_time_periods,2010.1284153005465
Herd 2108e,Heifer,2024-10-04,2025-10-05,100348,366,dop_lact_basic,60,89,29,incomplete,60 to 89,ct_animal_lactations,797
Herd 2108e,Heifer,2024-10-04,2025-10-05,100348,366,dop_lact_basic,60,89,29,incomplete,60 to 89,ct_animals,797
Herd 2108e,Heifer,2024-10-04,2025-10-05,100348,366,dop_lact_basic,60,89,29,incomplete,60 to 89,ct_animal_time_periods,274.1748633879781
Herd 2108e,Heifer,2024-10-04,2025-10-05,774999,366,dop_lact_basic,90,119,29,complete,90 to 119,ct_animal_lactations,4415
Herd 2108e,Heifer,2024-10-04,2025-10-05,774999,366,dop_lact_basic,90,119,29,complete,90 to 119,ct_animals,4415
Herd 2108e,Heifer,2024-10-04,2025-10-05,774999,366,dop_lact_basic,90,119,29,complete,90 to 119,ct_animal_time_periods,2117.4836065573772
Herd 2108e,Heifer,2024-10-04,2025-10-05,103427,366,dop_lact_basic,90,119,29,incomplete,90 to 119,ct_animal_lactations,866
Herd 2108e,Heifer,2024-10-04,2025-10-05,103427,366,dop_lact_basic,90,119,29,incomplete,90 to 119,ct_animals,866
Herd 2108e,Heifer,2024-10-04,2025-10-05,103427,366,dop_lact_basic,90,119,29,incomplete,90 to 119,ct_animal_time_periods,282.58743169398906
Herd 2108e,Heifer,2024-10-04,2025-10-05,788706,366,dop_lact_basic,120,149,29,complete,120 to 149,ct_animal_lactations,4072
Herd 2108e,Heifer,2024-10-04,2025-10-05,788706,366,dop_lact_basic,120,149,29,complete,120 to 149,ct_animals,4072
Herd 2108e,Heifer,2024-10-04,2025-10-05,788706,366,dop_lact_basic,120,149,29,complete,120 to 149,ct_animal_time_periods,2154.934426229508
Herd 2108e,Heifer,2024-10-04,2025-10-05,115580,366,dop_lact_basic,120,149,29,incomplete,120 to 149,ct_animal_lactations,802
Herd 2108e,Heifer,2024-10-04,2025-10-05,115580,366,dop_lact_basic,120,149,29,incomplete,120 to 149,ct_animals,802
Herd 2108e,Heifer,2024-10-04,2025-10-05,115580,366,dop_lact_basic,120,149,29,incomplete,120 to 149,ct_animal_time_periods,315.79234972677597
Herd 2108e,Heifer,2024-10-04,2025-10-05,796999,366,dop_lact_basic,150,179,29,complete,150 to 179,ct_animal_lactations,3764
Herd 2108e,Heifer,2024-10-04,2025-10-05,796999,366,dop_lact_basic,150,179,29,complete,150 to 179,ct_animals,3764
Herd 2108e,Heifer,2024-10-04,2025-10-05,796999,366,dop_lact_basic,150,179,29,complete,150 to 179,ct_animal_time_periods,2177.592896174863
Herd 2108e,Heifer,2024-10-04,2025-10-05,124133,366,dop_lact_basic,150,179,29,incomplete,150 to 179,ct_animal_lactations,740
Herd 2108e,Heifer,2024-10-04,2025-10-05,124133,366,dop_lact_basic,150,179,29,incomplete,150 to 179,ct_animals,740
Herd 2108e,Heifer,2024-10-04,2025-10-05,124133,366,dop_lact_basic,150,179,29,incomplete,150 to 179,ct_animal_time_periods,339.1612021857924
Herd 2108e,Heifer,2024-10-04,2025-10-05,814743,366,dop_lact_basic,180,209,29,complete,180 to 209,ct_animal_lactations,3594
Herd 2108e,Heifer,2024-10-04,2025-10-05,814743,366,dop_lact_basic,180,209,29,complete,180 to 209,ct_animals,3594
Herd 2108e,Heifer,2024-10-04,2025-10-05,814743,366,dop_lact_basic,180,209,29,complete,180 to 209,ct_animal_time_periods,2226.0737704918033
Herd 2108e,Heifer,2024-10-04,2025-10-05,108209,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animal_lactations,537
Herd 2108e,Heifer,2024-10-04,2025-10-05,108209,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animals,537
Herd 2108e,Heifer,2024-10-04,2025-10-05,108209,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animal_time_periods,295.6530054644809
Herd 2108e,Heifer,2024-10-04,2025-10-05,815745,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animal_lactations,3329
Herd 2108e,Heifer,2024-10-04,2025-10-05,815745,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animals,3329
Herd 2108e,Heifer,2024-10-04,2025-10-05,815745,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animal_time_periods,2228.811475409836
Herd 2108e,Heifer,2024-10-04,2025-10-05,129269,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animal_lactations,620
Herd 2108e,Heifer,2024-10-04,2025-10-05,129269,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animals,620
Herd 2108e,Heifer,2024-10-04,2025-10-05,129269,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animal_time_periods,353.19398907103823
Herd 2108e,Heifer,2024-10-04,2025-10-05,823031,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animal_lactations,3167
Herd 2108e,Heifer,2024-10-04,2025-10-05,823031,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animals,3167
Herd 2108e,Heifer,2024-10-04,2025-10-05,823031,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animal_time_periods,2248.718579234973
Herd 2108e,Heifer,2024-10-04,2025-10-05,144480,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animal_lactations,573
Herd 2108e,Heifer,2024-10-04,2025-10-05,144480,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animals,573
Herd 2108e,Heifer,2024-10-04,2025-10-05,144480,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animal_time_periods,394.75409836065575
Herd 2108e,Heifer,2024-10-04,2025-10-05,834549,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animal_lactations,3029
Herd 2108e,Heifer,2024-10-04,2025-10-05,834549,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animals,3029
Herd 2108e,Heifer,2024-10-04,2025-10-05,834549,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animal_time_periods,2280.188524590164
Herd 2108e,Heifer,2024-10-04,2025-10-05,127566,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animal_lactations,522
Herd 2108e,Heifer,2024-10-04,2025-10-05,127566,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animals,522
Herd 2108e,Heifer,2024-10-04,2025-10-05,127566,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animal_time_periods,348.5409836065574
Herd 2108e,Heifer,2024-10-04,2025-10-05,814627,366,dop_lact_basic,300,329,29,complete,300 to 329,ct_animal_lactations,2815
Herd 2108e,Heifer,2024-10-04,2025-10-05,814627,366,dop_lact_basic,300,329,29,complete,300 to 329,ct_animals,2815
Herd 2108e,Heifer,2024-10-04,2025-10-05,814627,366,dop_lact_basic,300,329,29,complete,300 to 329,ct_animal_time_periods,2225.756830601093
Herd 2108e,Heifer,2024-10-04,2025-10-05,159187,366,dop_lact_basic,300,329,29,incomplete,300 to 329,ct_animal_lactations,613
Herd 2108e,Heifer,2024-10-04,2025-10-05,159187,366,dop_lact_basic,300,329,29,incomplete,300 to 329,ct_animals,613
Herd 2108e,Heifer,2024-10-04,2025-10-05,159187,366,dop_lact_basic,300,329,29,incomplete,300 to 329,ct_animal_time_periods,434.93715846994536
Herd 2108e,Heifer,2024-10-04,2025-10-05,819488,366,dop_lact_basic,330,359,29,complete,330 to 359,ct_animal_lactations,2709
Herd 2108e,Heifer,2024-10-04,2025-10-05,819488,366,dop_lact_basic,330,359,29,complete,330 to 359,ct_animals,2709
Herd 2108e,Heifer,2024-10-04,2025-10-05,819488,366,dop_lact_basic,330,359,29,complete,330 to 359,ct_animal_time_periods,2239.03825136612
Herd 2108e,Heifer,2024-10-04,2025-10-05,134550,366,dop_lact_basic,330,359,29,incomplete,330 to 359,ct_animal_lactations,519
Herd 2108e,Heifer,2024-10-04,2025-10-05,134550,366,dop_lact_basic,330,359,29,incomplete,330 to 359,ct_animals,519
Herd 2108e,Heifer,2024-10-04,2025-10-05,134550,366,dop_lact_basic,330,359,29,incomplete,330 to 359,ct_animal_time_periods,367.62295081967216
Herd 2108e,Heifer,2024-10-04,2025-10-05,806253,366,dop_lact_basic,360,389,29,complete,360 to 389,ct_animal_lactations,2588
Herd 2108e,Heifer,2024-10-04,2025-10-05,806253,366,dop_lact_basic,360,389,29,complete,360 to 389,ct_animals,2588
Herd 2108e,Heifer,2024-10-04,2025-10-05,806253,366,dop_lact_basic,360,389,29,complete,360 to 389,ct_animal_time_periods,2202.877049180328
Herd 2108e,Heifer,2024-10-04,2025-10-05,141714,366,dop_lact_basic,360,389,29,incomplete,360 to 389,ct_animal_lactations,542
Herd 2108e,Heifer,2024-10-04,2025-10-05,141714,366,dop_lact_basic,360,389,29,incomplete,360 to 389,ct_animals,542
Herd 2108e,Heifer,2024-10-04,2025-10-05,141714,366,dop_lact_basic,360,389,29,incomplete,360 to 389,ct_animal_time_periods,387.1967213114754
Herd 2108e,Heifer,2024-10-04,2025-10-05,792747,366,dop_lact_basic,390,419,29,complete,390 to 419,ct_animal_lactations,2481
Herd 2108e,Heifer,2024-10-04,2025-10-05,792747,366,dop_lact_basic,390,419,29,complete,390 to 419,ct_animals,2481
Herd 2108e,Heifer,2024-10-04,2025-10-05,792747,366,dop_lact_basic,390,419,29,complete,390 to 419,ct_animal_time_periods,2165.9754098360654
Herd 2108e,Heifer,2024-10-04,2025-10-05,132653,366,dop_lact_basic,390,419,29,incomplete,390 to 419,ct_animal_lactations,536
Herd 2108e,Heifer,2024-10-04,2025-10-05,132653,366,dop_lact_basic,390,419,29,incomplete,390 to 419,ct_animals,536
Herd 2108e,Heifer,2024-10-04,2025-10-05,132653,366,dop_lact_basic,390,419,29,incomplete,390 to 419,ct_animal_time_periods,362.4398907103825
Herd 2108e,Heifer,2024-10-04,2025-10-05,768893,366,dop_lact_basic,420,449,29,complete,420 to 449,ct_animal_lactations,2423
Herd 2108e,Heifer,2024-10-04,2025-10-05,768893,366,dop_lact_basic,420,449,29,complete,420 to 449,ct_animals,2423
Herd 2108e,Heifer,2024-10-04,2025-10-05,768893,366,dop_lact_basic,420,449,29,complete,420 to 449,ct_animal_time_periods,2100.8005464480875
Herd 2108e,Heifer,2024-10-04,2025-10-05,121618,366,dop_lact_basic,420,449,29,incomplete,420 to 449,ct_animal_lactations,447
Herd 2108e,Heifer,2024-10-04,2025-10-05,121618,366,dop_lact_basic,420,449,29,incomplete,420 to 449,ct_animals,447
Herd 2108e,Heifer,2024-10-04,2025-10-05,121618,366,dop_lact_basic,420,449,29,incomplete,420 to 449,ct_animal_time_periods,332.2896174863388
Herd 2108e,Heifer,2024-10-04,2025-10-05,749823,366,dop_lact_basic,450,479,29,complete,450 to 479,ct_animal_lactations,2381
Herd 2108e,Heifer,2024-10-04,2025-10-05,749823,366,dop_lact_basic,450,479,29,complete,450 to 479,ct_animals,2381
Herd 2108e,Heifer,2024-10-04,2025-10-05,749823,366,dop_lact_basic,450,479,29,complete,450 to 479,ct_animal_time_periods,2048.6967213114754
Herd 2108e,Heifer,2024-10-04,2025-10-05,112255,366,dop_lact_basic,450,479,29,incomplete,450 to 479,ct_animal_lactations,443
Herd 2108e,Heifer,2024-10-04,2025-10-05,112255,366,dop_lact_basic,450,479,29,incomplete,450 to 479,ct_animals,443
Herd 2108e,Heifer,2024-10-04,2025-10-05,112255,366,dop_lact_basic,450,479,29,incomplete,450 to 479,ct_animal_time_periods,306.70765027322403
Herd 2108e,Heifer,2024-10-04,2025-10-05,915799,366,dop_lact_basic,480,Inf,Inf,incomplete,480 to Inf,ct_animal_lactations,3741
Herd 2108e,Heifer,2024-10-04,2025-10-05,915799,366,dop_lact_basic,480,Inf,Inf,incomplete,480 to Inf,ct_animals,3741
Herd 2108e,Heifer,2024-10-04,2025-10-05,915799,366,dop_lact_basic,480,Inf,Inf,incomplete,480 to Inf,ct_animal_time_periods,2502.1830601092897
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1159663,366,dop_lact_basic,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,7598
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1159663,366,dop_lact_basic,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,7484
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1159663,366,dop_lact_basic,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,3168.4781420765025
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1149750,366,dop_lact_basic,0,29,29,complete,0 to 29,ct_animal_lactations,6954
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1149750,366,dop_lact_basic,0,29,29,complete,0 to 29,ct_animals,6953
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1149750,366,dop_lact_basic,0,29,29,complete,0 to 29,ct_animal_time_periods,3141.3934426229507
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,159826,366,dop_lact_basic,0,29,29,incomplete,0 to 29,ct_animal_lactations,1164
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,159826,366,dop_lact_basic,0,29,29,incomplete,0 to 29,ct_animals,1059
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,159826,366,dop_lact_basic,0,29,29,incomplete,0 to 29,ct_animal_time_periods,436.6830601092896
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1278263,366,dop_lact_basic,30,59,29,complete,30 to 59,ct_animal_lactations,6813
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1278263,366,dop_lact_basic,30,59,29,complete,30 to 59,ct_animals,6812
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1278263,366,dop_lact_basic,30,59,29,complete,30 to 59,ct_animal_time_periods,3492.5218579234975
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,179591,366,dop_lact_basic,30,59,29,incomplete,30 to 59,ct_animal_lactations,1214
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,179591,366,dop_lact_basic,30,59,29,incomplete,30 to 59,ct_animals,1091
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,179591,366,dop_lact_basic,30,59,29,incomplete,30 to 59,ct_animal_time_periods,490.6857923497268
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1387325,366,dop_lact_basic,60,89,29,complete,60 to 89,ct_animal_lactations,6658
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1387325,366,dop_lact_basic,60,89,29,complete,60 to 89,ct_animals,6656
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1387325,366,dop_lact_basic,60,89,29,complete,60 to 89,ct_animal_time_periods,3790.5054644808743
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,217127,366,dop_lact_basic,60,89,29,incomplete,60 to 89,ct_animal_lactations,1346
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,217127,366,dop_lact_basic,60,89,29,incomplete,60 to 89,ct_animals,1176
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,217127,366,dop_lact_basic,60,89,29,incomplete,60 to 89,ct_animal_time_periods,593.2431693989071
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1496490,366,dop_lact_basic,90,119,29,complete,90 to 119,ct_animal_lactations,6633
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1496490,366,dop_lact_basic,90,119,29,complete,90 to 119,ct_animals,6631
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1496490,366,dop_lact_basic,90,119,29,complete,90 to 119,ct_animal_time_periods,4088.7704918032787
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,214784,366,dop_lact_basic,90,119,29,incomplete,90 to 119,ct_animal_lactations,1257
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,214784,366,dop_lact_basic,90,119,29,incomplete,90 to 119,ct_animals,1117
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,214784,366,dop_lact_basic,90,119,29,incomplete,90 to 119,ct_animal_time_periods,586.8415300546449
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1570232,366,dop_lact_basic,120,149,29,complete,120 to 149,ct_animal_lactations,6587
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1570232,366,dop_lact_basic,120,149,29,complete,120 to 149,ct_animals,6586
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1570232,366,dop_lact_basic,120,149,29,complete,120 to 149,ct_animal_time_periods,4290.251366120218
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,207142,366,dop_lact_basic,120,149,29,incomplete,120 to 149,ct_animal_lactations,1193
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,207142,366,dop_lact_basic,120,149,29,incomplete,120 to 149,ct_animals,1062
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,207142,366,dop_lact_basic,120,149,29,incomplete,120 to 149,ct_animal_time_periods,565.9617486338798
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1612823,366,dop_lact_basic,150,179,29,complete,150 to 179,ct_animal_lactations,6566
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1612823,366,dop_lact_basic,150,179,29,complete,150 to 179,ct_animals,6565
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1612823,366,dop_lact_basic,150,179,29,complete,150 to 179,ct_animal_time_periods,4406.620218579235
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,180681,366,dop_lact_basic,150,179,29,incomplete,150 to 179,ct_animal_lactations,1008
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,180681,366,dop_lact_basic,150,179,29,incomplete,150 to 179,ct_animals,892
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,180681,366,dop_lact_basic,150,179,29,incomplete,150 to 179,ct_animal_time_periods,493.6639344262295
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1629358,366,dop_lact_basic,180,209,29,complete,180 to 209,ct_animal_lactations,6563
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1629358,366,dop_lact_basic,180,209,29,complete,180 to 209,ct_animals,6561
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1629358,366,dop_lact_basic,180,209,29,complete,180 to 209,ct_animal_time_periods,4451.79781420765
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,161175,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animal_lactations,869
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,161175,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animals,795
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,161175,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animal_time_periods,440.3688524590164
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1620889,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animal_lactations,6532
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1620889,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animals,6530
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1620889,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animal_time_periods,4428.658469945355
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,155084,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animal_lactations,879
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,155084,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animals,790
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,155084,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animal_time_periods,423.72677595628414
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1574816,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animal_lactations,6485
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1574816,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animals,6481
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1574816,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animal_time_periods,4302.775956284153
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,166910,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animal_lactations,923
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,166910,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animals,815
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,166910,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animal_time_periods,456.0382513661202
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1490453,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animal_lactations,6306
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1490453,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animals,6304
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,1490453,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animal_time_periods,4072.275956284153
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,178435,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animal_lactations,1009
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,178435,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animals,900
